Comunidades y Ciudades Autónomas de destino;País de residencia;Periodo;Total
Castilla y León;Suecia;2018T1;179,63
Castilla y León;Suiza;2025T2;356,58
Castilla y León;Suiza;2025T1;429,30
Castilla y León;Suiza;2024T4;328,37
Castilla y León;Suiza;2024T3;491,26
Castilla y León;Suiza;2024T2;520,60
Castilla y León;Suiza;2024T1;430,51
Castilla y León;Suiza;2023T4;362,82
Castilla y León;Suiza;2023T3;371,47
Castilla y León;Suiza;2023T2;478,60
Castilla y León;Suiza;2023T1;467,61
Castilla y León;Suiza;2022T4;307,69
Castilla y León;Suiza;2022T3;316,83
Castilla y León;Suiza;2022T2;298,17
Castilla y León;Suiza;2022T1;294,42
Castilla y León;Suiza;2021T4;339,06
Castilla y León;Suiza;2021T3;287,48
Castilla y León;Suiza;2021T2;258,63
Castilla y León;Suiza;2021T1;250,64
Castilla y León;Suiza;2020T4;187,04
Castilla y León;Suiza;2020T3;213,81
Castilla y León;Suiza;2020T2;.
Castilla y León;Suiza;2020T1;315,30
Castilla y León;Suiza;2019T4;279,63
Castilla y León;Suiza;2019T3;254,20
Castilla y León;Suiza;2019T2;326,80
Castilla y León;Suiza;2019T1;306,96
Castilla y León;Suiza;2018T4;341,54
Castilla y León;Suiza;2018T3;258,22
Castilla y León;Suiza;2018T2;325,95
Castilla y León;Suiza;2018T1;324,17
Castilla y León;Otros Países Europeos;2025T2;199,30
Castilla y León;Otros Países Europeos;2025T1;242,93
Castilla y León;Otros Países Europeos;2024T4;190,13
Castilla y León;Otros Países Europeos;2024T3;274,84
Castilla y León;Otros Países Europeos;2024T2;265,28
Castilla y León;Otros Países Europeos;2024T1;240,13
Castilla y León;Otros Países Europeos;2023T4;199,55
Castilla y León;Otros Países Europeos;2023T3;218,33
Castilla y León;Otros Países Europeos;2023T2;248,23
Castilla y León;Otros Países Europeos;2023T1;251,16
Castilla y León;Otros Países Europeos;2022T4;175,22
Castilla y León;Otros Países Europeos;2022T3;183,38
Castilla y León;Otros Países Europeos;2022T2;143,91
Castilla y León;Otros Países Europeos;2022T1;145,33
Castilla y León;Otros Países Europeos;2021T4;178,81
Castilla y León;Otros Países Europeos;2021T3;171,84
Castilla y León;Otros Países Europeos;2021T2;134,78
Castilla y León;Otros Países Europeos;2021T1;134,25
Castilla y León;Otros Países Europeos;2020T4;103,29
Castilla y León;Otros Países Europeos;2020T3;131,50
Castilla y León;Otros Países Europeos;2020T2;.
Castilla y León;Otros Países Europeos;2020T1;189,14
Castilla y León;Otros Países Europeos;2019T4;140,78
Castilla y León;Otros Países Europeos;2019T3;146,81
Castilla y León;Otros Países Europeos;2019T2;163,11
Castilla y León;Otros Países Europeos;2019T1;161,54
Castilla y León;Otros Países Europeos;2018T4;177,09
Castilla y León;Otros Países Europeos;2018T3;156,75
Castilla y León;Otros Países Europeos;2018T2;153,36
Castilla y León;Otros Países Europeos;2018T1;163,01
Castilla y León;Argentina;2025T2;222,28
Castilla y León;Argentina;2025T1;265,34
Castilla y León;Argentina;2024T4;202,47
Castilla y León;Argentina;2024T3;275,21
Castilla y León;Argentina;2024T2;277,30
Castilla y León;Argentina;2024T1;206,71
Castilla y León;Argentina;2023T4;174,06
Castilla y León;Argentina;2023T3;189,00
Castilla y León;Argentina;2023T2;227,56
Castilla y León;Argentina;2023T1;253,63
Castilla y León;Argentina;2022T4;147,65
Castilla y León;Argentina;2022T3;154,30
Castilla y León;Argentina;2022T2;121,24
Castilla y León;Argentina;2022T1;120,71
Castilla y León;Argentina;2021T4;145,15
Castilla y León;Argentina;2021T3;142,31
Castilla y León;Argentina;2021T2;107,07
Castilla y León;Argentina;2021T1;121,28
Castilla y León;Argentina;2020T4;119,16
Castilla y León;Argentina;2020T3;113,84
Castilla y León;Argentina;2020T2;.
Castilla y León;Argentina;2020T1;128,38
Castilla y León;Argentina;2019T4;104,84
Castilla y León;Argentina;2019T3;116,84
Castilla y León;Argentina;2019T2;128,67
Castilla y León;Argentina;2019T1;125,51
Castilla y León;Argentina;2018T4;141,00
Castilla y León;Argentina;2018T3;134,77
Castilla y León;Argentina;2018T2;129,53
Castilla y León;Argentina;2018T1;156,09
Castilla y León;Brasil;2025T2;168,43
Castilla y León;Brasil;2025T1;204,65
Castilla y León;Brasil;2024T4;150,97
Castilla y León;Brasil;2024T3;220,58
Castilla y León;Brasil;2024T2;237,97
Castilla y León;Brasil;2024T1;205,33
Castilla y León;Brasil;2023T4;172,66
Castilla y León;Brasil;2023T3;173,92
Castilla y León;Brasil;2023T2;231,45
Castilla y León;Brasil;2023T1;235,90
Castilla y León;Brasil;2022T4;158,87
Castilla y León;Brasil;2022T3;173,66
Castilla y León;Brasil;2022T2;152,73
Castilla y León;Brasil;2022T1;172,60
Castilla y León;Brasil;2021T4;222,29
Castilla y León;Brasil;2021T3;262,81
Castilla y León;Brasil;2021T2;192,92
Castilla y León;Brasil;2021T1;188,67
Castilla y León;Brasil;2020T4;136,45
Castilla y León;Brasil;2020T3;159,54
Castilla y León;Brasil;2020T2;.
Castilla y León;Brasil;2020T1;186,40
Castilla y León;Brasil;2019T4;153,30
Castilla y León;Brasil;2019T3;144,80
Castilla y León;Brasil;2019T2;165,51
Castilla y León;Brasil;2019T1;180,91
Castilla y León;Brasil;2018T4;177,64
Castilla y León;Brasil;2018T3;169,01
Castilla y León;Brasil;2018T2;153,79
Castilla y León;Brasil;2018T1;184,04
Castilla y León;Canadá;2025T2;226,01
Castilla y León;Canadá;2025T1;237,78
Castilla y León;Canadá;2024T4;221,01
Castilla y León;Canadá;2024T3;301,02
Castilla y León;Canadá;2024T2;314,59
Castilla y León;Canadá;2024T1;259,16
Castilla y León;Canadá;2023T4;228,86
Castilla y León;Canadá;2023T3;258,09
Castilla y León;Canadá;2023T2;320,71
Castilla y León;Canadá;2023T1;264,88
Castilla y León;Canadá;2022T4;221,30
Castilla y León;Canadá;2022T3;214,14
Castilla y León;Canadá;2022T2;198,71
Castilla y León;Canadá;2022T1;180,23
Castilla y León;Canadá;2021T4;250,08
Castilla y León;Canadá;2021T3;239,59
Castilla y León;Canadá;2021T2;243,74
Castilla y León;Canadá;2021T1;200,13
Castilla y León;Canadá;2020T4;161,77
Castilla y León;Canadá;2020T3;167,78
Castilla y León;Canadá;2020T2;.
Castilla y León;Canadá;2020T1;207,08
Castilla y León;Canadá;2019T4;190,75
Castilla y León;Canadá;2019T3;195,88
Castilla y León;Canadá;2019T2;219,83
Castilla y León;Canadá;2019T1;197,51
Castilla y León;Canadá;2018T4;246,03
Castilla y León;Canadá;2018T3;210,29
Castilla y León;Canadá;2018T2;220,25
Castilla y León;Canadá;2018T1;237,61
Castilla y León;Chile;2025T2;200,00
Castilla y León;Chile;2025T1;232,88
Castilla y León;Chile;2024T4;194,78
Castilla y León;Chile;2024T3;293,83
Castilla y León;Chile;2024T2;279,35
Castilla y León;Chile;2024T1;226,85
Castilla y León;Chile;2023T4;202,50
Castilla y León;Chile;2023T3;224,57
Castilla y León;Chile;2023T2;281,46
Castilla y León;Chile;2023T1;282,85
Castilla y León;Chile;2022T4;198,06
Castilla y León;Chile;2022T3;205,04
Castilla y León;Chile;2022T2;176,53
Castilla y León;Chile;2022T1;176,55
Castilla y León;Chile;2021T4;235,51
Castilla y León;Chile;2021T3;242,82
Castilla y León;Chile;2021T2;208,84
Castilla y León;Chile;2021T1;214,50
Castilla y León;Chile;2020T4;175,93
Castilla y León;Chile;2020T3;195,64
Castilla y León;Chile;2020T2;.
Castilla y León;Chile;2020T1;230,19
Castilla y León;Chile;2019T4;162,30
Castilla y León;Chile;2019T3;178,39
Castilla y León;Chile;2019T2;188,33
Castilla y León;Chile;2019T1;189,24
Castilla y León;Chile;2018T4;210,65
Castilla y León;Chile;2018T3;219,66
Castilla y León;Chile;2018T2;186,74
Castilla y León;Chile;2018T1;224,36
Castilla y León;Colombia;2025T2;241,47
Castilla y León;Colombia;2025T1;303,87
Castilla y León;Colombia;2024T4;226,47
Castilla y León;Colombia;2024T3;328,49
Castilla y León;Colombia;2024T2;360,86
Castilla y León;Colombia;2024T1;313,09
Castilla y León;Colombia;2023T4;259,18
Castilla y León;Colombia;2023T3;268,30
Castilla y León;Colombia;2023T2;318,46
Castilla y León;Colombia;2023T1;322,91
Castilla y León;Colombia;2022T4;228,08
Castilla y León;Colombia;2022T3;231,45
Castilla y León;Colombia;2022T2;202,40
Castilla y León;Colombia;2022T1;201,06
Castilla y León;Colombia;2021T4;251,71
Castilla y León;Colombia;2021T3;271,37
Castilla y León;Colombia;2021T2;241,75
Castilla y León;Colombia;2021T1;232,86
Castilla y León;Colombia;2020T4;194,77
Castilla y León;Colombia;2020T3;222,98
Castilla y León;Colombia;2020T2;.
Castilla y León;Colombia;2020T1;271,86
Castilla y León;Colombia;2019T4;209,80
Castilla y León;Colombia;2019T3;229,97
Castilla y León;Colombia;2019T2;223,06
Castilla y León;Colombia;2019T1;253,73
Castilla y León;Colombia;2018T4;272,12
Castilla y León;Colombia;2018T3;253,45
Castilla y León;Colombia;2018T2;224,40
Castilla y León;Colombia;2018T1;272,83
Castilla y León;Estados Unidos de América;2025T2;253,58
Castilla y León;Estados Unidos de América;2025T1;294,45
Castilla y León;Estados Unidos de América;2024T4;246,32
Castilla y León;Estados Unidos de América;2024T3;343,51
Castilla y León;Estados Unidos de América;2024T2;346,89
Castilla y León;Estados Unidos de América;2024T1;288,49
Castilla y León;Estados Unidos de América;2023T4;260,71
Castilla y León;Estados Unidos de América;2023T3;262,41
Castilla y León;Estados Unidos de América;2023T2;325,58
Castilla y León;Estados Unidos de América;2023T1;291,47
Castilla y León;Estados Unidos de América;2022T4;222,49
Castilla y León;Estados Unidos de América;2022T3;236,14
Castilla y León;Estados Unidos de América;2022T2;193,37
Castilla y León;Estados Unidos de América;2022T1;185,45
Castilla y León;Estados Unidos de América;2021T4;250,98
Castilla y León;Estados Unidos de América;2021T3;241,42
Castilla y León;Estados Unidos de América;2021T2;229,84
Castilla y León;Estados Unidos de América;2021T1;224,16
Castilla y León;Estados Unidos de América;2020T4;175,98
Castilla y León;Estados Unidos de América;2020T3;207,09
Castilla y León;Estados Unidos de América;2020T2;.
Castilla y León;Estados Unidos de América;2020T1;231,66
Castilla y León;Estados Unidos de América;2019T4;199,37
Castilla y León;Estados Unidos de América;2019T3;199,14
Castilla y León;Estados Unidos de América;2019T2;214,21
Castilla y León;Estados Unidos de América;2019T1;209,36
Castilla y León;Estados Unidos de América;2018T4;248,69
Castilla y León;Estados Unidos de América;2018T3;225,25
Castilla y León;Estados Unidos de América;2018T2;204,25
Castilla y León;Estados Unidos de América;2018T1;239,35
Castilla y León;México;2025T2;253,28
Castilla y León;México;2025T1;283,98
Castilla y León;México;2024T4;235,64
Castilla y León;México;2024T3;361,76
Castilla y León;México;2024T2;345,42
Castilla y León;México;2024T1;282,81
Castilla y León;México;2023T4;240,81
Castilla y León;México;2023T3;269,95
Castilla y León;México;2023T2;310,76
Castilla y León;México;2023T1;286,84
Castilla y León;México;2022T4;204,26
Castilla y León;México;2022T3;241,22
Castilla y León;México;2022T2;184,10
Castilla y León;México;2022T1;176,94
Castilla y León;México;2021T4;231,85
Castilla y León;México;2021T3;262,50
Castilla y León;México;2021T2;202,10
Castilla y León;México;2021T1;182,74
Castilla y León;México;2020T4;170,19
Castilla y León;México;2020T3;190,75
Castilla y León;México;2020T2;.
Castilla y León;México;2020T1;234,30
Castilla y León;México;2019T4;185,77
Castilla y León;México;2019T3;201,37
Castilla y León;México;2019T2;198,64
Castilla y León;México;2019T1;201,60
Castilla y León;México;2018T4;227,96
Castilla y León;México;2018T3;227,11
Castilla y León;México;2018T2;186,71
Castilla y León;México;2018T1;202,63
Castilla y León;Resto de América;2025T2;241,16
Castilla y León;Resto de América;2025T1;291,66
Castilla y León;Resto de América;2024T4;232,32
Castilla y León;Resto de América;2024T3;341,48
Castilla y León;Resto de América;2024T2;360,59
Castilla y León;Resto de América;2024T1;304,68
Castilla y León;Resto de América;2023T4;251,08
Castilla y León;Resto de América;2023T3;258,41
Castilla y León;Resto de América;2023T2;321,04
Castilla y León;Resto de América;2023T1;316,11
Castilla y León;Resto de América;2022T4;223,41
Castilla y León;Resto de América;2022T3;237,01
Castilla y León;Resto de América;2022T2;197,23
Castilla y León;Resto de América;2022T1;193,15
Castilla y León;Resto de América;2021T4;231,60
Castilla y León;Resto de América;2021T3;250,95
Castilla y León;Resto de América;2021T2;211,90
Castilla y León;Resto de América;2021T1;212,27
Castilla y León;Resto de América;2020T4;168,45
Castilla y León;Resto de América;2020T3;204,58
Castilla y León;Resto de América;2020T2;.
Castilla y León;Resto de América;2020T1;251,95
Castilla y León;Resto de América;2019T4;202,50
Castilla y León;Resto de América;2019T3;212,79
Castilla y León;Resto de América;2019T2;219,20
Castilla y León;Resto de América;2019T1;223,25
Castilla y León;Resto de América;2018T4;242,02
Castilla y León;Resto de América;2018T3;224,30
Castilla y León;Resto de América;2018T2;214,15
Castilla y León;Resto de América;2018T1;244,93
Castilla y León;Australia;2025T2;212,45
Castilla y León;Australia;2025T1;223,90
Castilla y León;Australia;2024T4;193,73
Castilla y León;Australia;2024T3;249,91
Castilla y León;Australia;2024T2;285,65
Castilla y León;Australia;2024T1;231,08
Castilla y León;Australia;2023T4;196,66
Castilla y León;Australia;2023T3;197,06
Castilla y León;Australia;2023T2;297,29
Castilla y León;Australia;2023T1;262,29
Castilla y León;Australia;2022T4;189,90
Castilla y León;Australia;2022T3;196,93
Castilla y León;Australia;2022T2;190,82
Castilla y León;Australia;2022T1;212,87
Castilla y León;Australia;2021T4;230,45
Castilla y León;Australia;2021T3;182,83
Castilla y León;Australia;2021T2;134,41
Castilla y León;Australia;2021T1;135,13
Castilla y León;Australia;2020T4;120,17
Castilla y León;Australia;2020T3;147,70
Castilla y León;Australia;2020T2;.
Castilla y León;Australia;2020T1;178,30
Castilla y León;Australia;2019T4;195,55
Castilla y León;Australia;2019T3;204,27
Castilla y León;Australia;2019T2;260,51
Castilla y León;Australia;2019T1;194,45
Castilla y León;Australia;2018T4;252,80
Castilla y León;Australia;2018T3;238,86
Castilla y León;Australia;2018T2;254,62
Castilla y León;Australia;2018T1;227,66
Castilla y León;China;2025T2;189,41
Castilla y León;China;2025T1;233,46
Castilla y León;China;2024T4;177,45
Castilla y León;China;2024T3;296,50
Castilla y León;China;2024T2;274,14
Castilla y León;China;2024T1;217,95
Castilla y León;China;2023T4;203,19
Castilla y León;China;2023T3;255,30
Castilla y León;China;2023T2;280,99
Castilla y León;China;2023T1;306,59
Castilla y León;China;2022T4;166,93
Castilla y León;China;2022T3;234,71
Castilla y León;China;2022T2;235,27
Castilla y León;China;2022T1;176,26
Castilla y León;China;2021T4;194,41
Castilla y León;China;2021T3;241,66
Castilla y León;China;2021T2;189,44
Castilla y León;China;2021T1;153,75
Castilla y León;China;2020T4;127,23
Castilla y León;China;2020T3;200,65
Castilla y León;China;2020T2;.
Castilla y León;China;2020T1;228,09
Castilla y León;China;2019T4;174,31
Castilla y León;China;2019T3;190,98
Castilla y León;China;2019T2;219,15
Castilla y León;China;2019T1;228,98
Castilla y León;China;2018T4;251,12
Castilla y León;China;2018T3;262,04
Castilla y León;China;2018T2;264,09
Castilla y León;China;2018T1;236,20
Castilla y León;Corea;2025T2;153,24
Castilla y León;Corea;2025T1;176,90
Castilla y León;Corea;2024T4;137,88
Castilla y León;Corea;2024T3;192,53
Castilla y León;Corea;2024T2;210,44
Castilla y León;Corea;2024T1;169,69
Castilla y León;Corea;2023T4;139,20
Castilla y León;Corea;2023T3;142,20
Castilla y León;Corea;2023T2;203,88
Castilla y León;Corea;2023T1;191,52
Castilla y León;Corea;2022T4;152,26
Castilla y León;Corea;2022T3;164,44
Castilla y León;Corea;2022T2;147,51
Castilla y León;Corea;2022T1;141,37
Castilla y León;Corea;2021T4;227,40
Castilla y León;Corea;2021T3;273,99
Castilla y León;Corea;2021T2;248,72
Castilla y León;Corea;2021T1;346,20
Castilla y León;Corea;2020T4;340,68
Castilla y León;Corea;2020T3;174,10
Castilla y León;Corea;2020T2;.
Castilla y León;Corea;2020T1;174,24
Castilla y León;Corea;2019T4;154,81
Castilla y León;Corea;2019T3;165,17
Castilla y León;Corea;2019T2;203,79
Castilla y León;Corea;2019T1;166,54
Castilla y León;Corea;2018T4;241,12
Castilla y León;Corea;2018T3;257,93
Castilla y León;Corea;2018T2;247,97
Castilla y León;Corea;2018T1;195,85
Castilla y León;Emiratos Árabes Unidos;2025T2;278,05
Castilla y León;Emiratos Árabes Unidos;2025T1;304,74
Castilla y León;Emiratos Árabes Unidos;2024T4;215,30
Castilla y León;Emiratos Árabes Unidos;2024T3;416,07
Castilla y León;Emiratos Árabes Unidos;2024T2;399,79
Castilla y León;Emiratos Árabes Unidos;2024T1;308,90
Castilla y León;Emiratos Árabes Unidos;2023T4;267,39
Castilla y León;Emiratos Árabes Unidos;2023T3;273,22
Castilla y León;Emiratos Árabes Unidos;2023T2;278,51
Castilla y León;Emiratos Árabes Unidos;2023T1;281,07
Castilla y León;Emiratos Árabes Unidos;2022T4;205,59
Castilla y León;Emiratos Árabes Unidos;2022T3;242,86
Castilla y León;Emiratos Árabes Unidos;2022T2;194,08
Castilla y León;Emiratos Árabes Unidos;2022T1;197,33
Castilla y León;Emiratos Árabes Unidos;2021T4;196,53
Castilla y León;Emiratos Árabes Unidos;2021T3;225,72
Castilla y León;Emiratos Árabes Unidos;2021T2;156,88
Castilla y León;Emiratos Árabes Unidos;2021T1;119,01
Castilla y León;Emiratos Árabes Unidos;2020T4;102,32
Castilla y León;Emiratos Árabes Unidos;2020T3;164,21
Castilla y León;Emiratos Árabes Unidos;2020T2;.
Castilla y León;Emiratos Árabes Unidos;2020T1;261,93
Castilla y León;Emiratos Árabes Unidos;2019T4;194,17
Castilla y León;Emiratos Árabes Unidos;2019T3;244,49
Castilla y León;Emiratos Árabes Unidos;2019T2;234,00
Castilla y León;Emiratos Árabes Unidos;2019T1;292,35
Castilla y León;Emiratos Árabes Unidos;2018T4;248,09
Castilla y León;Emiratos Árabes Unidos;2018T3;308,39
Castilla y León;Emiratos Árabes Unidos;2018T2;205,97
Castilla y León;Emiratos Árabes Unidos;2018T1;359,05
Castilla y León;Japón;2025T2;149,50
Castilla y León;Japón;2025T1;152,51
Castilla y León;Japón;2024T4;127,03
Castilla y León;Japón;2024T3;214,90
Castilla y León;Japón;2024T2;201,24
Castilla y León;Japón;2024T1;148,46
Castilla y León;Japón;2023T4;129,21
Castilla y León;Japón;2023T3;161,58
Castilla y León;Japón;2023T2;186,88
Castilla y León;Japón;2023T1;176,45
Castilla y León;Japón;2022T4;129,19
Castilla y León;Japón;2022T3;136,89
Castilla y León;Japón;2022T2;120,13
Castilla y León;Japón;2022T1;124,21
Castilla y León;Japón;2021T4;154,59
Castilla y León;Japón;2021T3;225,77
Castilla y León;Japón;2021T2;171,40
Castilla y León;Japón;2021T1;166,20
Castilla y León;Japón;2020T4;172,47
Castilla y León;Japón;2020T3;194,02
Castilla y León;Japón;2020T2;.
Castilla y León;Japón;2020T1;181,86
Castilla y León;Japón;2019T4;146,52
Castilla y León;Japón;2019T3;164,06
Castilla y León;Japón;2019T2;188,62
Castilla y León;Japón;2019T1;188,27
Castilla y León;Japón;2018T4;208,82
Castilla y León;Japón;2018T3;178,19
Castilla y León;Japón;2018T2;193,45
Castilla y León;Japón;2018T1;201,98
Castilla y León;Turquía;2025T2;.
Castilla y León;Turquía;2025T1;294,87
Castilla y León;Turquía;2024T4;199,76
Castilla y León;Turquía;2024T3;231,52
Castilla y León;Turquía;2024T2;.
Castilla y León;Turquía;2024T1;.
Castilla y León;Turquía;2023T4;.
Castilla y León;Turquía;2023T3;.
Castilla y León;Turquía;2023T2;.
Castilla y León;Turquía;2023T1;.
Castilla y León;Turquía;2022T4;.
